station_name,measurement_timestamp,air_temperature_c,wet_bulb_temperature_c,relative_humidity_pct,rain_intensity_mm_per_hour,interval_rain_mm,total_rain_mm,precipitation_type_code,wind_direction_deg,wind_speed_mps,maximum_wind_speed_mps,barometric_pressure_hpa,solar_radiation_w_m2,battery_voltage_v
Foster Weather Station,2023-07-09 21:00:00,21.67,,63,,0.0,,,0,3.3,0.0,989.8,4,15.1
Oak Street Weather Station,2023-07-09 21:00:00,24.2,17.0,48,0.0,0.0,147.2,0.0,120,0.6,1.1,991.5,-4,12.0
Foster Weather Station,2023-07-09 22:00:00,22.28,,54,,0.0,,,0,3.3,0.0,990.2,4,15.1
Oak Street Weather Station,2023-07-09 22:00:00,24.4,16.9,47,0.0,0.0,147.2,0.0,0,0.0,0.5,991.8,-4,12.0
Oak Street Weather Station,2023-07-09 23:00:00,24.5,17.2,48,0.0,0.0,147.2,0.0,0,0.0,1.0,992.1,-4,12.0
Foster Weather Station,2023-07-10 00:00:00,22.39,,52,,0.0,,,0,3.3,0.0,990.9,5,15.1
Oak Street Weather Station,2023-07-10 00:00:00,24.2,17.1,49,0.0,0.0,147.2,0.0,277,0.8,2.0,992.2,-4,12.0
Foster Weather Station,2023-07-10 01:00:00,22.0,,52,,0.0,,,0,3.3,0.0,990.5,4,15.1
Oak Street Weather Station,2023-07-10 01:00:00,23.5,16.8,51,0.0,0.0,147.2,0.0,251,0.8,2.4,992.1,-4,12.0
Foster Weather Station,2023-07-10 02:00:00,21.06,,55,,0.0,,,0,3.3,0.0,990.5,4,15.1
Oak Street Weather Station,2023-07-10 02:00:00,22.8,16.9,56,0.0,0.0,147.2,0.0,273,1.2,2.8,992.0,-3,11.9
Foster Weather Station,2023-07-10 03:00:00,20.56,,57,,0.0,,,0,3.3,0.0,990.2,4,15.1
Oak Street Weather Station,2023-07-10 03:00:00,22.3,16.6,57,0.0,0.0,147.2,0.0,274,0.9,2.3,992.1,-3,11.8
Foster Weather Station,2023-07-10 04:00:00,20.5,,57,,0.0,,,0,3.3,0.0,990.5,4,15.1
Oak Street Weather Station,2023-07-10 04:00:00,22.1,16.4,56,0.0,0.0,147.2,0.0,274,1.6,4.8,992.2,-4,12.0
Foster Weather Station,2023-07-10 05:00:00,20.0,,57,,0.0,,,0,3.3,0.0,990.9,6,15.1
Oak Street Weather Station,2023-07-10 05:00:00,21.5,16.1,57,0.0,0.0,147.2,0.0,263,1.7,3.9,992.5,-3,12.0
Foster Weather Station,2023-07-10 06:00:00,19.56,,59,,0.0,,,0,3.3,0.0,991.2,31,15.1
Oak Street Weather Station,2023-07-10 06:00:00,21.5,16.2,59,0.0,0.0,147.2,0.0,261,1.4,2.8,992.8,47,12.0
Foster Weather Station,2023-07-10 07:00:00,20.39,,59,,0.0,,,0,3.3,0.0,991.5,160,15.1
Oak Street Weather Station,2023-07-10 07:00:00,22.1,16.8,58,0.0,0.0,147.2,0.0,273,1.2,3.2,993.0,197,12.0
Foster Weather Station,2023-07-10 08:00:00,22.78,,54,,0.0,,,0,3.3,0.0,991.9,308,15.1
Oak Street Weather Station,2023-07-10 08:00:00,23.3,17.6,57,0.0,0.0,147.2,0.0,271,1.4,3.2,993.3,354,12.0
Foster Weather Station,2023-07-10 09:00:00,24.5,,47,,0.0,,,0,3.3,0.0,991.9,463,15.1
Oak Street Weather Station,2023-07-10 09:00:00,25.1,18.4,53,0.0,0.0,147.2,0.0,267,1.7,4.5,993.5,501,12.0
Foster Weather Station,2023-07-10 10:00:00,26.0,,43,,0.0,,,0,3.3,0.0,991.9,610,15.1
Oak Street Weather Station,2023-07-10 10:00:00,27.2,18.9,45,0.0,0.0,147.2,0.0,0,0.9,3.7,993.4,655,12.1
Oak Street Weather Station,2023-07-10 11:00:00,27.6,18.9,44,0.0,0.0,147.2,0.0,63,1.5,2.8,993.3,753,12.0
Foster Weather Station,2023-07-10 12:00:00,27.56,,36,,0.0,,,0,3.3,0.0,991.5,801,15.1
Oak Street Weather Station,2023-07-10 12:00:00,28.3,18.8,40,0.0,0.0,147.2,0.0,249,2.0,3.9,992.9,817,12.0
Foster Weather Station,2023-07-10 13:00:00,28.17,,36,,0.0,,,0,3.3,0.0,991.2,824,15.1
Oak Street Weather Station,2023-07-10 13:00:00,29.1,19.3,40,0.0,0.0,147.2,0.0,356,1.0,2.1,992.8,822,12.0
Foster Weather Station,2023-07-10 14:00:00,28.56,,37,,0.0,,,0,3.3,0.0,990.9,807,15.0
Oak Street Weather Station,2023-07-10 14:00:00,28.9,19.2,40,0.0,0.0,147.2,0.0,107,1.4,2.9,992.4,793,12.1
Foster Weather Station,2023-07-10 15:00:00,28.89,,38,,0.0,,,0,3.3,0.0,990.5,737,15.1
Oak Street Weather Station,2023-07-10 15:00:00,29.6,19.6,39,0.0,0.0,147.2,0.0,0,1.1,2.3,991.9,721,12.1
Foster Weather Station,2023-07-10 16:00:00,29.06,,36,,0.0,,,0,3.3,0.0,990.2,636,15.1
Oak Street Weather Station,2023-07-10 16:00:00,29.5,19.6,40,0.0,0.0,147.2,0.0,156,0.8,2.3,991.8,616,12.1
Foster Weather Station,2023-07-10 17:00:00,29.06,,38,,0.0,,,0,3.3,0.0,989.8,496,15.1
Oak Street Weather Station,2023-07-10 17:00:00,29.5,20.0,42,0.0,0.0,147.2,0.0,253,1.2,2.5,991.5,45,12.0
Foster Weather Station,2023-07-10 18:00:00,29.17,,39,,0.0,,,0,3.3,0.0,989.8,339,15.1
Oak Street Weather Station,2023-07-10 18:00:00,28.6,19.6,43,0.0,0.0,147.2,0.0,349,0.5,1.8,991.3,33,12.0
Foster Weather Station,2023-07-10 19:00:00,28.39,,41,,0.0,,,0,3.3,0.0,989.8,179,15.1
Oak Street Weather Station,2023-07-10 19:00:00,28.3,19.8,45,0.0,0.0,147.2,0.0,53,0.6,1.8,991.3,39,12.0
Foster Weather Station,2023-07-10 20:00:00,27.39,,44,,0.0,,,0,3.3,0.0,989.5,36,15.1
Oak Street Weather Station,2023-07-10 20:00:00,27.8,19.7,48,0.0,0.0,147.2,0.0,312,1.5,3.3,991.2,7,12.0
Foster Weather Station,2023-07-10 21:00:00,26.39,,48,,0.0,,,0,3.3,0.0,989.8,3,15.1
Oak Street Weather Station,2023-07-10 21:00:00,27.1,19.9,52,0.0,0.0,147.2,0.0,24,0.6,0.8,991.4,-5,12.0
Foster Weather Station,2023-07-10 22:00:00,25.78,,52,,0.0,,,0,3.3,0.0,989.5,5,15.1
Oak Street Weather Station,2023-07-10 22:00:00,26.5,19.9,54,0.0,0.0,147.2,0.0,0,0.3,0.9,991.2,-5,12.0
Foster Weather Station,2023-07-10 23:00:00,25.06,,54,,0.0,,,0,3.3,0.0,989.5,4,15.1
Oak Street Weather Station,2023-07-10 23:00:00,25.8,19.8,58,0.0,0.0,147.2,0.0,297,0.8,1.7,991.0,-5,12.0
Foster Weather Station,2023-07-11 00:00:00,24.39,,57,,0.0,,,0,3.3,0.0,989.8,4,15.1
Oak Street Weather Station,2023-07-11 00:00:00,25.3,19.6,59,0.0,0.0,147.2,0.0,255,1.4,4.7,991.5,-5,12.1
Foster Weather Station,2023-07-11 01:00:00,23.56,,60,,0.0,,,0,3.3,0.0,989.8,3,15.1
Oak Street Weather Station,2023-07-11 01:00:00,24.9,19.4,60,0.0,0.0,147.2,0.0,268,1.8,2.8,991.5,-5,12.0
Foster Weather Station,2023-07-11 02:00:00,23.06,,61,,0.0,,,0,3.3,0.0,989.8,4,15.1
Oak Street Weather Station,2023-07-11 02:00:00,24.6,19.2,60,0.0,0.0,147.2,0.0,265,1.4,3.8,991.3,-4,12.0
Foster Weather Station,2023-07-11 03:00:00,22.67,,62,,0.0,,,0,3.3,0.0,989.5,4,15.1
Oak Street Weather Station,2023-07-11 03:00:00,24.5,19.0,60,0.0,0.0,147.2,0.0,272,2.1,4.0,991.1,-4,12.0
Foster Weather Station,2023-07-11 04:00:00,22.39,,62,,0.0,,,0,3.3,0.0,989.2,4,15.1
Oak Street Weather Station,2023-07-11 04:00:00,24.2,18.8,61,0.0,0.0,147.2,0.0,259,1.7,6.4,990.6,-4,12.0
Foster Weather Station,2023-07-11 05:00:00,22.28,,63,,0.0,,,0,3.3,0.0,989.2,4,15.1
Oak Street Weather Station,2023-07-11 05:00:00,23.7,18.7,63,0.0,0.0,147.2,0.0,269,2.4,6.1,990.8,-4,12.0
Foster Weather Station,2023-07-11 06:00:00,22.28,,62,,0.0,,,0,3.3,0.0,989.2,17,15.1
Oak Street Weather Station,2023-07-11 06:00:00,23.7,18.7,62,0.0,0.0,147.2,0.0,271,3.0,8.1,990.8,11,12.0
Foster Weather Station,2023-07-11 07:00:00,22.56,,62,,0.0,,,0,3.3,0.0,989.2,149,15.1
Oak Street Weather Station,2023-07-11 07:00:00,23.9,18.8,62,0.0,0.0,147.2,0.0,283,1.9,5.7,990.7,176,12.1
Foster Weather Station,2023-07-11 08:00:00,24.56,,55,,0.0,,,0,3.3,0.0,989.2,297,15.1
Oak Street Weather Station,2023-07-11 08:00:00,24.8,19.3,60,0.0,0.0,147.2,0.0,275,1.7,3.2,990.9,339,12.1
Foster Weather Station,2023-07-11 09:00:00,26.28,,50,,0.0,,,0,3.3,0.0,989.8,453,15.1
Oak Street Weather Station,2023-07-11 09:00:00,27.2,20.2,53,0.0,0.0,147.2,0.0,269,1.4,3.7,991.3,493,11.9
Foster Weather Station,2023-07-11 10:00:00,27.28,,50,,0.0,,,0,3.3,0.0,989.8,512,15.1
Oak Street Weather Station,2023-07-11 10:00:00,28.2,20.7,51,0.0,0.0,147.2,0.0,258,2.2,5.6,991.3,619,12.1
Foster Weather Station,2023-07-11 11:00:00,28.28,,48,,0.0,,,0,3.3,0.0,990.2,677,15.1
Oak Street Weather Station,2023-07-11 11:00:00,29.7,21.5,49,0.0,0.0,147.2,0.0,16,1.2,2.9,991.7,709,12.0
Foster Weather Station,2023-07-11 12:00:00,24.17,,68,,0.0,,,0,3.3,0.0,990.9,633,15.1
Oak Street Weather Station,2023-07-11 12:00:00,26.6,21.2,62,0.0,0.0,147.2,0.0,0,3.5,5.3,992.3,271,12.0
Foster Weather Station,2023-07-11 13:00:00,21.0,,81,,0.05,,,0,3.3,0.0,991.5,174,15.1
Oak Street Weather Station,2023-07-11 13:00:00,21.0,19.5,88,0.0,0.0,147.2,0.0,30,4.3,5.5,993.1,123,12.1
Foster Weather Station,2023-07-11 14:00:00,19.5,,84,,1.47,,,0,3.3,0.0,991.2,60,15.1
Oak Street Weather Station,2023-07-11 14:00:00,19.7,18.7,92,0.0,3.8,151.1,60.0,49,4.8,6.9,992.8,72,12.1
Oak Street Weather Station,2023-07-11 15:00:00,19.3,18.5,93,0.0,4.9,156.0,0.0,59,2.7,3.9,992.9,349,12.1
Foster Weather Station,2023-07-11 16:00:00,19.89,,79,,0.05,,,0,3.3,0.0,991.5,616,15.1
Oak Street Weather Station,2023-07-11 16:00:00,19.9,18.4,87,0.0,0.0,156.0,0.0,56,3.7,4.4,993.1,213,11.9
Foster Weather Station,2023-07-11 17:00:00,19.56,,70,,0.0,,,0,3.3,0.0,992.6,156,15.1
Oak Street Weather Station,2023-07-11 17:00:00,20.1,17.5,78,0.0,0.0,156.0,0.0,85,2.2,2.9,993.7,172,12.0
Foster Weather Station,2023-07-11 18:00:00,19.89,,69,,0.0,,,0,3.3,0.0,991.5,293,15.1
Oak Street Weather Station,2023-07-11 18:00:00,20.1,17.3,76,0.0,0.0,156.0,0.0,88,1.6,2.1,993.1,98,11.9
Foster Weather Station,2023-07-11 19:00:00,19.78,,66,,0.0,,,0,3.3,0.0,991.9,62,15.1
Oak Street Weather Station,2023-07-11 19:00:00,20.2,17.3,75,0.0,0.0,156.0,0.0,68,1.7,2.1,993.2,59,12.0
Foster Weather Station,2023-07-11 20:00:00,19.67,,65,,0.0,,,0,3.3,0.0,991.9,16,15.1
Oak Street Weather Station,2023-07-11 20:00:00,20.2,16.4,69,0.0,0.0,156.0,0.0,74,1.6,2.0,993.5,10,12.0
Foster Weather Station,2023-07-11 21:00:00,19.78,,66,,0.0,,,0,3.3,0.0,992.2,4,15.1
Oak Street Weather Station,2023-07-11 21:00:00,20.2,16.5,69,0.0,0.0,156.0,0.0,78,1.9,2.5,993.6,-3,12.0
Foster Weather Station,2023-07-11 22:00:00,19.78,,64,,0.0,,,0,3.3,0.0,992.2,4,15.1
Oak Street Weather Station,2023-07-11 22:00:00,20.4,17.0,72,0.0,0.0,156.0,0.0,96,1.8,2.4,994.0,-3,12.1
Foster Weather Station,2023-07-11 23:00:00,20.06,,64,,0.0,,,0,3.3,0.0,992.9,4,15.1
Oak Street Weather Station,2023-07-11 23:00:00,20.7,17.3,72,0.0,0.0,156.0,0.0,92,1.9,2.4,994.2,-3,12.0
Foster Weather Station,2023-07-12 00:00:00,20.06,,63,,0.0,,,0,3.3,0.0,992.9,4,15.1
Oak Street Weather Station,2023-07-12 00:00:00,20.8,17.2,70,0.0,0.0,156.0,0.0,91,2.5,2.9,994.3,-3,12.0
Foster Weather Station,2023-07-12 01:00:00,19.89,,65,,0.0,,,0,3.3,0.0,992.9,4,15.1
Oak Street Weather Station,2023-07-12 01:00:00,20.8,17.2,70,0.0,0.0,156.0,0.0,82,3.1,3.4,994.2,-3,12.0
Foster Weather Station,2023-07-12 02:00:00,19.78,,67,,0.0,,,0,3.3,0.0,992.6,3,15.1
Oak Street Weather Station,2023-07-12 02:00:00,20.4,17.2,73,0.0,0.0,156.0,0.0,89,1.9,2.3,993.8,-3,12.0
Foster Weather Station,2023-07-12 03:00:00,19.78,,68,,0.0,,,0,3.3,0.0,992.6,4,15.1
Oak Street Weather Station,2023-07-12 03:00:00,19.4,16.9,79,0.0,0.5,156.5,0.0,124,0.0,1.0,994.6,-3,11.8
Foster Weather Station,2023-07-12 04:00:00,19.5,,77,,0.69,,,0,3.3,0.0,992.9,2,15.1
Oak Street Weather Station,2023-07-12 04:00:00,19.1,17.3,85,0.0,1.2,157.8,60.0,208,0.3,0.6,994.4,-3,12.0
Foster Weather Station,2023-07-12 05:00:00,18.67,,71,,1.22,,,0,3.3,0.0,992.6,2,15.1
Oak Street Weather Station,2023-07-12 05:00:00,19.2,17.6,86,0.0,1.6,159.4,0.0,110,1.6,2.9,994.3,-3,12.0
Foster Weather Station,2023-07-12 06:00:00,18.67,,70,,0.0,,,0,3.3,0.0,991.9,13,15.1
Oak Street Weather Station,2023-07-12 06:00:00,18.9,16.0,75,0.0,0.0,159.4,0.0,67,0.9,2.7,993.5,0,12.0
Foster Weather Station,2023-07-12 07:00:00,18.0,,75,,1.88,,,0,3.3,0.0,991.9,142,15.1
Oak Street Weather Station,2023-07-12 07:00:00,18.3,15.7,77,0.0,0.3,159.7,0.0,115,1.7,4.1,993.3,98,12.0
Foster Weather Station,2023-07-12 08:00:00,18.56,,73,,0.0,,,0,3.3,0.0,991.9,137,15.1
Oak Street Weather Station,2023-07-12 08:00:00,19.3,16.6,76,0.0,0.0,159.7,0.0,104,1.9,2.7,993.2,112,11.9
Foster Weather Station,2023-07-12 09:00:00,18.56,,75,,0.33,,,0,3.3,0.0,991.9,96,15.1
Oak Street Weather Station,2023-07-12 09:00:00,20.0,17.3,77,0.0,0.0,159.8,60.0,69,0.0,1.4,993.4,157,12.0
Foster Weather Station,2023-07-12 10:00:00,18.56,,83,,0.28,,,0,3.3,0.0,990.9,80,15.1
Oak Street Weather Station,2023-07-12 10:00:00,19.9,17.9,83,0.0,0.5,160.2,60.0,66,1.0,2.9,992.5,71,12.0
Foster Weather Station,2023-07-12 11:00:00,18.56,,84,,0.2,,,0,3.3,0.0,990.2,301,15.1
Oak Street Weather Station,2023-07-12 11:00:00,19.6,17.9,85,0.0,0.2,160.5,0.0,124,0.9,1.9,992.2,266,12.1
Foster Weather Station,2023-07-12 12:00:00,20.0,,80,,0.0,,,0,3.3,0.0,989.2,283,15.1
Oak Street Weather Station,2023-07-12 12:00:00,20.5,18.8,85,0.0,0.0,160.5,0.0,110,2.8,5.8,990.2,154,12.0
Foster Weather Station,2023-07-12 13:00:00,19.5,,85,,1.5,,,0,3.3,0.0,990.2,25,15.1
Oak Street Weather Station,2023-07-12 13:00:00,20.1,18.8,88,3.0,0.5,160.9,60.0,1,1.1,1.6,991.8,20,12.0
Foster Weather Station,2023-07-12 14:00:00,19.78,,88,,12.57,,,0,3.3,0.0,989.2,81,15.1
Oak Street Weather Station,2023-07-12 14:00:00,20.5,19.5,92,6.6,7.4,168.3,60.0,72,1.4,3.1,990.6,60,11.9
Foster Weather Station,2023-07-12 15:00:00,20.56,,83,,0.97,,,0,3.3,0.0,986.8,174,15.1
Oak Street Weather Station,2023-07-12 15:00:00,21.0,19.7,89,0.0,0.6,168.9,0.0,103,1.7,3.1,988.4,116,12.0
Foster Weather Station,2023-07-12 16:00:00,20.39,,87,,0.0,,,0,3.3,0.0,985.8,72,15.1
Oak Street Weather Station,2023-07-12 16:00:00,21.4,20.0,88,0.0,0.0,168.9,0.0,114,2.2,4.6,987.6,63,12.0
Foster Weather Station,2023-07-12 17:00:00,20.67,,85,,0.0,,,0,3.3,0.0,984.1,56,15.1
Oak Street Weather Station,2023-07-12 17:00:00,21.9,20.3,87,0.0,0.0,168.9,0.0,116,1.6,3.5,985.8,65,12.0
Foster Weather Station,2023-07-12 18:00:00,21.56,,86,,0.03,,,0,3.3,0.0,983.1,74,15.1
Oak Street Weather Station,2023-07-12 18:00:00,24.6,22.2,82,0.0,0.0,169.0,0.0,101,1.6,3.4,984.5,48,12.0
Foster Weather Station,2023-07-12 19:00:00,21.78,,87,,6.12,,,0,3.3,0.0,982.7,68,15.1
Oak Street Weather Station,2023-07-12 19:00:00,23.8,21.9,85,0.0,0.8,169.8,60.0,154,0.5,0.9,984.7,55,12.0
Foster Weather Station,2023-07-12 20:00:00,22.67,,81,,4.62,,,0,3.3,0.0,983.4,41,15.1
Oak Street Weather Station,2023-07-12 20:00:00,23.9,21.0,78,0.0,0.7,170.5,0.0,320,1.0,2.3,985.1,9,11.9
Foster Weather Station,2023-07-12 21:00:00,19.5,,83,,0.0,,,0,3.3,0.0,985.4,4,15.1
Oak Street Weather Station,2023-07-12 21:00:00,22.3,19.9,80,0.0,0.0,170.5,0.0,258,0.8,3.3,986.3,-3,12.0
Foster Weather Station,2023-07-12 22:00:00,18.56,,85,,0.0,,,0,3.3,0.0,986.5,5,15.1
Oak Street Weather Station,2023-07-12 22:00:00,19.3,17.9,88,0.0,0.0,170.5,0.0,350,2.2,4.5,988.3,-3,11.8
Foster Weather Station,2023-07-12 23:00:00,18.39,,83,,0.0,,,0,3.3,0.0,987.1,3,15.1
Oak Street Weather Station,2023-07-12 23:00:00,19.5,17.9,86,0.0,0.0,170.5,0.0,358,2.6,3.9,988.7,-3,11.9
Foster Weather Station,2023-07-13 00:00:00,18.17,,83,,0.0,,,0,3.3,0.0,987.5,5,15.1
Oak Street Weather Station,2023-07-13 00:00:00,19.1,17.4,85,0.0,0.0,170.5,0.0,349,3.6,4.5,989.2,-3,11.9
Foster Weather Station,2023-07-13 01:00:00,18.17,,82,,0.0,,,0,3.3,0.0,987.8,5,15.1
Oak Street Weather Station,2023-07-13 01:00:00,18.8,17.1,85,0.0,0.0,170.5,0.0,353,1.8,3.9,989.6,-3,12.0
Foster Weather Station,2023-07-13 02:00:00,17.78,,83,,0.0,,,0,3.3,0.0,987.8,4,15.1
Oak Street Weather Station,2023-07-13 02:00:00,18.8,17.2,86,0.0,0.0,170.5,0.0,0,1.6,2.4,989.4,-3,12.1
Foster Weather Station,2023-07-13 03:00:00,17.67,,82,,0.0,,,0,3.3,0.0,988.1,4,15.2
Oak Street Weather Station,2023-07-13 03:00:00,18.7,16.9,84,0.0,0.0,170.5,0.0,324,1.4,2.3,989.8,-3,11.9
Foster Weather Station,2023-07-13 04:00:00,17.67,,82,,0.0,,,0,3.3,0.0,988.5,5,15.1
Oak Street Weather Station,2023-07-13 04:00:00,18.5,16.7,84,0.0,0.0,170.5,0.0,247,1.3,2.6,990.0,-3,12.0
Foster Weather Station,2023-07-13 05:00:00,17.56,,81,,0.0,,,0,3.3,0.0,988.8,5,15.1
Oak Street Weather Station,2023-07-13 05:00:00,18.5,16.7,84,0.0,0.0,170.5,0.0,8,1.5,1.9,990.4,-3,11.9
Foster Weather Station,2023-07-13 06:00:00,17.5,,81,,0.0,,,0,3.3,0.0,988.8,12,15.2
Oak Street Weather Station,2023-07-13 06:00:00,18.5,16.7,83,0.0,0.0,170.5,0.0,339,1.2,2.0,990.5,5,12.0
Foster Weather Station,2023-07-13 07:00:00,17.39,,80,,0.0,,,0,3.3,0.0,989.2,43,15.1
Oak Street Weather Station,2023-07-13 07:00:00,18.2,16.5,85,0.0,0.0,170.5,0.0,12,1.7,2.2,990.8,21,12.0
Foster Weather Station,2023-07-13 08:00:00,17.5,,79,,0.08,,,0,3.3,0.0,989.8,56,15.1
Oak Street Weather Station,2023-07-13 08:00:00,18.3,16.4,83,0.0,0.0,170.5,0.0,358,1.3,2.4,991.5,52,12.0
Foster Weather Station,2023-07-13 09:00:00,17.78,,79,,0.23,,,0,3.3,0.0,989.8,119,15.1
Oak Street Weather Station,2023-07-13 09:00:00,18.6,16.6,83,0.0,0.0,170.5,0.0,34,1.4,2.3,991.2,87,12.0
Foster Weather Station,2023-07-13 10:00:00,18.78,,77,,0.05,,,0,3.3,0.0,989.5,457,15.1
Oak Street Weather Station,2023-07-13 10:00:00,18.9,17.0,83,0.0,0.0,170.5,0.0,30,1.9,2.5,991.2,213,12.0
Foster Weather Station,2023-07-13 11:00:00,18.78,,74,,0.0,,,0,3.3,0.0,989.8,572,15.1
Oak Street Weather Station,2023-07-13 11:00:00,18.9,17.1,84,0.0,0.0,170.5,0.0,99,1.3,2.2,991.3,258,12.0
Foster Weather Station,2023-07-13 12:00:00,18.39,,78,,0.0,,,0,3.3,0.0,989.8,293,15.1
Oak Street Weather Station,2023-07-13 12:00:00,18.9,17.0,83,0.0,0.0,170.5,0.0,93,1.8,2.7,991.2,156,12.0
Foster Weather Station,2023-07-13 13:00:00,19.06,,75,,0.0,,,0,3.3,0.0,989.5,531,15.1
Oak Street Weather Station,2023-07-13 13:00:00,19.5,17.2,80,0.0,0.0,170.5,0.0,98,1.0,1.9,991.1,395,12.0
Foster Weather Station,2023-07-13 14:00:00,20.28,,71,,0.0,,,0,3.3,0.0,989.5,959,15.1
Oak Street Weather Station,2023-07-13 14:00:00,19.7,17.5,81,0.0,0.0,170.5,0.0,104,1.8,2.6,991.1,669,11.9
Foster Weather Station,2023-07-13 15:00:00,20.39,,72,,0.0,,,0,3.3,0.0,989.8,767,15.1
Oak Street Weather Station,2023-07-13 15:00:00,19.9,17.6,80,0.0,0.0,170.5,0.0,105,1.9,3.0,991.1,694,12.0
Foster Weather Station,2023-07-13 16:00:00,20.78,,71,,0.0,,,0,3.3,0.0,989.2,586,15.1
Oak Street Weather Station,2023-07-13 16:00:00,20.5,18.2,80,0.0,0.0,170.5,0.0,110,2.1,3.7,990.8,569,12.1
Foster Weather Station,2023-07-13 17:00:00,20.89,,72,,0.0,,,0,3.3,0.0,989.5,490,15.1
Oak Street Weather Station,2023-07-13 17:00:00,20.5,18.2,80,0.0,0.0,170.5,0.0,105,2.1,3.1,990.9,79,12.0
Foster Weather Station,2023-07-13 18:00:00,20.56,,73,,0.0,,,0,3.3,0.0,988.5,329,15.1
Oak Street Weather Station,2023-07-13 18:00:00,21.2,18.3,76,0.0,0.0,170.5,0.0,113,1.7,3.0,990.3,49,12.0
Foster Weather Station,2023-07-13 19:00:00,20.39,,76,,0.0,,,0,3.3,0.0,988.5,52,15.1
Oak Street Weather Station,2023-07-13 19:00:00,21.7,18.5,75,0.0,0.0,170.5,0.0,113,2.6,4.1,989.9,23,12.0
Foster Weather Station,2023-07-13 20:00:00,20.39,,77,,0.0,,,0,3.3,0.0,988.5,16,15.1
Oak Street Weather Station,2023-07-13 20:00:00,21.7,18.5,74,0.0,0.0,170.5,0.0,110,1.5,3.3,990.2,7,12.0
Foster Weather Station,2023-07-13 21:00:00,20.5,,78,,0.0,,,0,3.3,0.0,988.5,4,15.1
Oak Street Weather Station,2023-07-13 21:00:00,21.8,18.8,76,0.0,0.0,170.5,0.0,93,1.5,3.5,990.1,-3,12.0
Foster Weather Station,2023-07-13 22:00:00,21.56,,70,,0.0,,,0,3.3,0.0,988.8,4,15.1
Oak Street Weather Station,2023-07-13 22:00:00,22.9,19.3,71,0.0,0.0,170.5,0.0,87,0.8,1.1,990.3,-4,12.0
Oak Street Weather Station,2023-07-13 23:00:00,23.3,19.4,70,0.0,0.0,170.5,0.0,68,0.6,1.2,990.4,-4,12.0
Foster Weather Station,2023-07-14 00:00:00,21.89,,70,,0.0,,,0,3.3,0.0,988.5,5,15.1
Oak Street Weather Station,2023-07-14 00:00:00,23.2,19.3,70,0.0,0.0,170.5,0.0,277,1.3,3.1,990.1,-4,12.0
Foster Weather Station,2023-07-14 01:00:00,21.89,,69,,0.0,,,0,3.3,0.0,988.8,4,15.1
Oak Street Weather Station,2023-07-14 01:00:00,23.1,19.5,72,0.0,0.0,170.5,0.0,319,0.8,2.6,990.3,-4,12.0
Foster Weather Station,2023-07-14 02:00:00,21.67,,74,,0.0,,,0,3.3,0.0,988.8,4,15.1
Oak Street Weather Station,2023-07-14 02:00:00,23.1,19.9,75,0.0,0.0,170.5,0.0,268,2.2,4.8,990.3,-4,12.0
Foster Weather Station,2023-07-14 03:00:00,21.56,,77,,0.0,,,0,3.3,0.0,988.1,4,15.1
Oak Street Weather Station,2023-07-14 03:00:00,22.9,20.2,78,0.0,0.0,170.5,0.0,284,1.4,3.4,989.6,-4,12.0
Foster Weather Station,2023-07-14 04:00:00,21.28,,79,,0.0,,,0,3.3,0.0,988.1,4,15.1
Oak Street Weather Station,2023-07-14 04:00:00,22.8,20.3,80,0.0,0.0,170.5,0.0,266,2.8,7.6,989.5,-4,11.9
Foster Weather Station,2023-07-14 05:00:00,21.17,,80,,0.0,,,0,3.3,0.0,987.8,5,15.1
Oak Street Weather Station,2023-07-14 05:00:00,22.6,20.2,80,0.0,0.0,170.5,0.0,272,1.2,3.7,989.5,-4,12.0
Foster Weather Station,2023-07-14 06:00:00,21.06,,81,,0.0,,,0,3.3,0.0,987.5,35,15.1
Oak Street Weather Station,2023-07-14 06:00:00,23.0,20.6,81,0.0,0.0,170.5,0.0,225,1.1,1.5,989.2,41,12.0
Foster Weather Station,2023-07-14 07:00:00,21.5,,80,,0.0,,,0,3.3,0.0,988.1,78,15.1
Oak Street Weather Station,2023-07-14 07:00:00,22.6,20.4,82,0.0,0.0,170.5,0.0,266,2.2,6.1,989.7,72,12.0
Foster Weather Station,2023-07-14 08:00:00,22.39,,75,,0.03,,,0,3.3,0.0,987.8,216,15.1
Oak Street Weather Station,2023-07-14 08:00:00,23.2,20.4,78,0.0,0.0,170.5,0.0,256,2.4,6.0,989.6,398,12.0
Foster Weather Station,2023-07-14 09:00:00,24.17,,64,,0.23,,,0,3.3,0.0,988.8,649,15.1
Foster Weather Station,2023-07-14 10:00:00,24.39,,62,,0.0,,,0,3.3,0.0,988.8,348,15.1
Oak Street Weather Station,2023-07-14 10:00:00,25.1,20.5,66,0.0,0.1,170.7,0.0,261,2.5,5.4,990.3,438,12.0
Foster Weather Station,2023-07-14 11:00:00,27.17,,50,,0.0,,,0,3.3,0.0,988.8,720,15.1
Oak Street Weather Station,2023-07-14 11:00:00,27.2,20.5,54,0.0,0.0,170.7,0.0,304,1.6,5.4,990.3,726,12.0
Foster Weather Station,2023-07-14 12:00:00,28.39,,54,,0.0,,,0,3.3,0.0,988.8,791,15.1
